#1 ExportDSV:(cl_@PIECES) 24-10-30 22:25:29 [ LUA ]
#2 PIECES:(	MODEL	TYPE	NAME	LINEID	POINT	ORIGIN	ANGLE	CLASS)
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_90_left_1024.mdl"	"Bobster's two feet rails"	"Curve 90 Left 1024"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_90_left_1024.mdl"	"Bobster's two feet rails"	"Curve 90 Left 1024"	2	"NULL"	"651.898,651.898,3.016"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_90_left_2048.mdl"	"Bobster's two feet rails"	"Curve 90 Left 2048"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_90_left_2048.mdl"	"Bobster's two feet rails"	"Curve 90 Left 2048"	2	"NULL"	"1303.797,1303.797,3.016"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_90_left_512.mdl"	"Bobster's two feet rails"	"Curve 90 Left 512"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_90_left_512.mdl"	"Bobster's two feet rails"	"Curve 90 Left 512"	2	"NULL"	"325.949,325.95,3.016"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_90_right_1024.mdl"	"Bobster's two feet rails"	"Curve 90 Right 1024"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_90_right_1024.mdl"	"Bobster's two feet rails"	"Curve 90 Right 1024"	2	"NULL"	"651.898,-651.899,3.016"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_90_right_2048.mdl"	"Bobster's two feet rails"	"Curve 90 Right 2048"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_90_right_2048.mdl"	"Bobster's two feet rails"	"Curve 90 Right 2048"	2	"NULL"	"1303.797,-1303.797,3.016"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_90_right_512.mdl"	"Bobster's two feet rails"	"Curve 90 Right 512"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_90_right_512.mdl"	"Bobster's two feet rails"	"Curve 90 Right 512"	2	"NULL"	"325.949,-325.949,3.016"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_bank_90_left_1024.mdl"	"Bobster's two feet rails"	"Curve Bank 90 Left 1024"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_bank_90_left_1024.mdl"	"Bobster's two feet rails"	"Curve Bank 90 Left 1024"	2	"NULL"	"651.899,651.898,3.016"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_bank_90_left_2048.mdl"	"Bobster's two feet rails"	"Curve Bank 90 Left 2048"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_bank_90_left_2048.mdl"	"Bobster's two feet rails"	"Curve Bank 90 Left 2048"	2	"NULL"	"1303.797,1303.797,3.016"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_bank_90_left_512.mdl"	"Bobster's two feet rails"	"Curve Bank 90 Left 512"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_bank_90_left_512.mdl"	"Bobster's two feet rails"	"Curve Bank 90 Left 512"	2	"NULL"	"325.949,325.949,3.016"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_bank_90_right_1024.mdl"	"Bobster's two feet rails"	"Curve Bank 90 Right 1024"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_bank_90_right_1024.mdl"	"Bobster's two feet rails"	"Curve Bank 90 Right 1024"	2	"NULL"	"651.926,-651.874,3.016"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_bank_90_right_2048.mdl"	"Bobster's two feet rails"	"Curve Bank 90 Right 2048"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_bank_90_right_2048.mdl"	"Bobster's two feet rails"	"Curve Bank 90 Right 2048"	2	"NULL"	"1303.798,-1303.797,3.016"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_bank_90_right_512.mdl"	"Bobster's two feet rails"	"Curve Bank 90 Right 512"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_bank_90_right_512.mdl"	"Bobster's two feet rails"	"Curve Bank 90 Right 512"	2	"NULL"	"325.949,-325.949,3.016"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_225_left_1024.mdl"	"Bobster's two feet rails"	"Curve Rack 225 Left 1024"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_225_left_1024.mdl"	"Bobster's two feet rails"	"Curve Rack 225 Left 1024"	2	"NULL"	"249.471,49.621,3.016"	"0,22.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_225_left_512.mdl"	"Bobster's two feet rails"	"Curve Rack 225 Left 512"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_225_left_512.mdl"	"Bobster's two feet rails"	"Curve Rack 225 Left 512"	2	"NULL"	"124.735,24.812,3.016"	"0,22.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_225_right_1024.mdl"	"Bobster's two feet rails"	"Curve Rack 225 Right 1024"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_225_right_1024.mdl"	"Bobster's two feet rails"	"Curve Rack 225 Right 1024"	2	"NULL"	"249.471,-49.623,3.016"	"0,-22.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_225_right_512.mdl"	"Bobster's two feet rails"	"Curve Rack 225 Right 512"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_225_right_512.mdl"	"Bobster's two feet rails"	"Curve Rack 225 Right 512"	2	"NULL"	"124.736,-24.811,3.016"	"0,-22.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_45_left_1024.mdl"	"Bobster's two feet rails"	"Curve Rack 45 Left 1024"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_45_left_1024.mdl"	"Bobster's two feet rails"	"Curve Rack 45 Left 1024"	2	"NULL"	"460.962,190.936,3.016"	"0,45,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_45_left_512.mdl"	"Bobster's two feet rails"	"Curve Rack 45 Left 512"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_45_left_512.mdl"	"Bobster's two feet rails"	"Curve Rack 45 Left 512"	2	"NULL"	"230.481,95.468,3.016"	"0,45,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_45_right_1024.mdl"	"Bobster's two feet rails"	"Curve Rack 45 Right 1024"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_45_right_1024.mdl"	"Bobster's two feet rails"	"Curve Rack 45 Right 1024"	2	"NULL"	"460.963,-190.936,3.016"	"0,-45,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_45_right_512.mdl"	"Bobster's two feet rails"	"Curve Rack 45 Right 512"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_45_right_512.mdl"	"Bobster's two feet rails"	"Curve Rack 45 Right 512"	2	"NULL"	"230.481,-95.469,3.016"	"0,-45,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_90_left_1024.mdl"	"Bobster's two feet rails"	"Curve Rack 90 Left 1024"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_90_left_1024.mdl"	"Bobster's two feet rails"	"Curve Rack 90 Left 1024"	2	"NULL"	"651.898,651.898,3.016"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_90_left_512.mdl"	"Bobster's two feet rails"	"Curve Rack 90 Left 512"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_90_left_512.mdl"	"Bobster's two feet rails"	"Curve Rack 90 Left 512"	2	"NULL"	"325.949,325.95,3.016"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_90_right_1024.mdl"	"Bobster's two feet rails"	"Curve Rack 90 Right 1024"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_90_right_1024.mdl"	"Bobster's two feet rails"	"Curve Rack 90 Right 1024"	2	"NULL"	"651.898,-651.899,3.016"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_90_right_512.mdl"	"Bobster's two feet rails"	"Curve Rack 90 Right 512"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_90_right_512.mdl"	"Bobster's two feet rails"	"Curve Rack 90 Right 512"	2	"NULL"	"325.949,-325.949,3.016"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/misc/cross.mdl"	"Bobster's two feet rails"	"Cross"	1	"NULL"	"83,0,3.015"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/misc/cross.mdl"	"Bobster's two feet rails"	"Cross"	2	"NULL"	"0.003,83,3.015"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/misc/cross.mdl"	"Bobster's two feet rails"	"Cross"	3	"NULL"	"-83,0.003,3.015"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/misc/cross.mdl"	"Bobster's two feet rails"	"Cross"	4	"NULL"	"0,-83,3.015"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_1024.mdl"	"Bobster's two feet rails"	"Straight 1024"	1	"NULL"	"512,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_1024.mdl"	"Bobster's two feet rails"	"Straight 1024"	2	"NULL"	"-512,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_128.mdl"	"Bobster's two feet rails"	"Straight 128"	1	"NULL"	"64,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_128.mdl"	"Bobster's two feet rails"	"Straight 128"	2	"NULL"	"-64,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_16.mdl"	"Bobster's two feet rails"	"Straight 16"	1	"0,-32,1.5"	"8,0,3.017"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_16.mdl"	"Bobster's two feet rails"	"Straight 16"	2	"0,32,1.5"	"-8,0,3.017"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_2048.mdl"	"Bobster's two feet rails"	"Straight 2048"	1	"NULL"	" 1024,0,3.017"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_2048.mdl"	"Bobster's two feet rails"	"Straight 2048"	2	"NULL"	"-1024,0,3.017"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_256.mdl"	"Bobster's two feet rails"	"Straight 256"	1	"NULL"	"128,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_256.mdl"	"Bobster's two feet rails"	"Straight 256"	2	"NULL"	"-128,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_32.mdl"	"Bobster's two feet rails"	"Straight 32"	1	"0,-32,1.5"	"16,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_32.mdl"	"Bobster's two feet rails"	"Straight 32"	2	"0,32,1.5"	"-16,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_4096.mdl"	"Bobster's two feet rails"	"Straight 4096"	1	"NULL"	" 2048,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_4096.mdl"	"Bobster's two feet rails"	"Straight 4096"	2	"NULL"	"-2048,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_512.mdl"	"Bobster's two feet rails"	"Straight 512"	1	"NULL"	"256,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_512.mdl"	"Bobster's two feet rails"	"Straight 512"	2	"NULL"	"-256,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_64.mdl"	"Bobster's two feet rails"	"Straight 64"	1	"NULL"	"32,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_64.mdl"	"Bobster's two feet rails"	"Straight 64"	2	"NULL"	"-32,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_bank_left.mdl"	"Bobster's two feet rails"	"Straight Bank Left"	1	"NULL"	" 128,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_bank_left.mdl"	"Bobster's two feet rails"	"Straight Bank Left"	2	"NULL"	"-128,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_bank_right.mdl"	"Bobster's two feet rails"	"Straight Bank Right"	1	"NULL"	" 128,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_bank_right.mdl"	"Bobster's two feet rails"	"Straight Bank Right"	2	"NULL"	"-128,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_1024.mdl"	"Bobster's two feet rails"	"Straight Rack 1024"	1	"NULL"	"512,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_1024.mdl"	"Bobster's two feet rails"	"Straight Rack 1024"	2	"NULL"	"-512,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_128.mdl"	"Bobster's two feet rails"	"Straight Rack 128"	1	"NULL"	"64,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_128.mdl"	"Bobster's two feet rails"	"Straight Rack 128"	2	"NULL"	"-64,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_16.mdl"	"Bobster's two feet rails"	"Straight Rack 16"	1	"0,-32,1.5"	"8,0,3.017"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_16.mdl"	"Bobster's two feet rails"	"Straight Rack 16"	2	"0,32,1.5"	"-8,0,3.017"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_256.mdl"	"Bobster's two feet rails"	"Straight Rack 256"	1	"NULL"	"128,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_256.mdl"	"Bobster's two feet rails"	"Straight Rack 256"	2	"NULL"	"-128,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_32.mdl"	"Bobster's two feet rails"	"Straight Rack 32"	1	"0,-32,1.5"	"16,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_32.mdl"	"Bobster's two feet rails"	"Straight Rack 32"	2	"0,32,1.5"	"-16,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_512.mdl"	"Bobster's two feet rails"	"Straight Rack 512"	1	"NULL"	"256,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_512.mdl"	"Bobster's two feet rails"	"Straight Rack 512"	2	"NULL"	"-256,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_64.mdl"	"Bobster's two feet rails"	"Straight Rack 64"	1	"NULL"	"32,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_64.mdl"	"Bobster's two feet rails"	"Straight Rack 64"	2	"NULL"	"-32,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_left_switched.mdl"	"Bobster's two feet rails"	"Switch Left Switched"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_left_switched.mdl"	"Bobster's two feet rails"	"Switch Left Switched"	2	"NULL"	"256,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_left_switched.mdl"	"Bobster's two feet rails"	"Switch Left Switched"	3	"NULL"	"262.471,49.622,3.016"	"0,22.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_left_unswitched.mdl"	"Bobster's two feet rails"	"Switch Left Unswitched"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_left_unswitched.mdl"	"Bobster's two feet rails"	"Switch Left Unswitched"	2	"NULL"	"256,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_left_unswitched.mdl"	"Bobster's two feet rails"	"Switch Left Unswitched"	3	"NULL"	"262.471,49.622,3.016"	"0,22.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_right_switched.mdl"	"Bobster's two feet rails"	"Switch Right Switched"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_right_switched.mdl"	"Bobster's two feet rails"	"Switch Right Switched"	2	"NULL"	"256,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_right_switched.mdl"	"Bobster's two feet rails"	"Switch Right Switched"	3	"NULL"	"262.472,-49.622,3.016"	"0,-22.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_right_unswitched.mdl"	"Bobster's two feet rails"	"Switch Right Unswitched"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_right_unswitched.mdl"	"Bobster's two feet rails"	"Switch Right Unswitched"	2	"NULL"	"256,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_right_unswitched.mdl"	"Bobster's two feet rails"	"Switch Right Unswitched"	3	"NULL"	"262.472,-49.622,3.016"	"0,-22.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_corner.mdl"	"CAP Walkway"	"Corner"	1	"NULL"	"-137.4472,37.11516,-12.7"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_corner.mdl"	"CAP Walkway"	"Corner"	2	"NULL"	"37.11516,-137.4472,-12.7"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_end.mdl"	"CAP Walkway"	"End"	1	"NULL"	"-137.24675,0,-12.7"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_long.mdl"	"CAP Walkway"	"Long"	1	"NULL"	" 337.7742,0,-12.7"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_long.mdl"	"CAP Walkway"	"Long"	2	"NULL"	"-337.7742,0,-12.7"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_med.mdl"	"CAP Walkway"	"Med"	1	"NULL"	" 172.23691,0,-12.7"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_med.mdl"	"CAP Walkway"	"Med"	2	"NULL"	"-172.23691,0,-12.7"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_short.mdl"	"CAP Walkway"	"Short"	1	"NULL"	" 89.0125,0,-12.7"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_short.mdl"	"CAP Walkway"	"Short"	2	"NULL"	"-89.0125,0,-12.7"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_t.mdl"	"CAP Walkway"	"T"	1	"NULL"	"-137.44797,0,-12.7"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_t.mdl"	"CAP Walkway"	"T"	2	"NULL"	"37.12806,-174.55254,-12.7"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_t.mdl"	"CAP Walkway"	"T"	3	"NULL"	"37.12806,174.55254,-12.7"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_x.mdl"	"CAP Walkway"	"X"	1	"NULL"	"174.55254,0,-12.7"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_x.mdl"	"CAP Walkway"	"X"	2	"NULL"	"0,174.55254,-12.7"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_x.mdl"	"CAP Walkway"	"X"	3	"NULL"	"-174.55254,0,-12.7"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_x.mdl"	"CAP Walkway"	"X"	4	"NULL"	"0,-174.55254,-12.7"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_x_big.mdl"	"CAP Walkway"	"X Big"	1	"NULL"	"234.58699,0,-12.7"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_x_big.mdl"	"CAP Walkway"	"X Big"	2	"NULL"	"0.31703,234.26997,-12.7"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_x_big.mdl"	"CAP Walkway"	"X Big"	3	"NULL"	"-233.95296,0,-12.7"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/catwalk_x_big.mdl"	"CAP Walkway"	"X Big"	4	"NULL"	"0.31701,-234.26991,-12.7"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/gate_platform.mdl"	"CAP Walkway"	"Platform"	1	"NULL"	"330,0,3.3"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/gate_platform.mdl"	"CAP Walkway"	"Platform"	2	"NULL"	"0,330,3.3"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/gate_platform.mdl"	"CAP Walkway"	"Platform"	3	"NULL"	"-330,0,3.3"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/gate_platform.mdl"	"CAP Walkway"	"Platform"	4	"NULL"	"0,-330,3.3"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/landing_platform.mdl"	"CAP Walkway"	"Platform"	1	"NULL"	"-755.98682,-348.96243,42.80078"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/landing_platform.mdl"	"CAP Walkway"	"Platform"	2	"NULL"	"-755.98682,349.68161,42.80078"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/nanog_end.mdl"	"CAP Walkway"	"End"	1	"NULL"	"-286.09482,-0.0823,3.74512"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/boba_fett/catwalk_build/nanog_mid.mdl"	"CAP Walkway"	"Mid"	1	"NULL"	"-304.15,0,3.755"	"0,180,0"	"NULL"
