# ExportDSV: 01/27/17 21:18:00 [ SQL ]
# Data settings:	MODEL	TYPE	NAME	LINEID	POINT	ORIGIN	ANGLE	CLASS
# Query ran: <SELECT * FROM TRACKASSEMBLY_PIECES ORDER BY TYPE ASC, NAME ASC, MODEL ASC, LINEID ASC;>
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_90_left_512.mdl"	"Bobster's two feet rails"	"Curve Rack 90 Left 512"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_90_left_512.mdl"	"Bobster's two feet rails"	"Curve Rack 90 Left 512"	2	"NULL"	"325.949,325.95,3.016"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_90_right_1024.mdl"	"Bobster's two feet rails"	"Curve Rack 90 Right 1024"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_90_right_1024.mdl"	"Bobster's two feet rails"	"Curve Rack 90 Right 1024"	2	"NULL"	"651.898,-651.899,3.016"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_90_right_512.mdl"	"Bobster's two feet rails"	"Curve Rack 90 Right 512"	1	"NULL"	"0,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/curves/curve_rack_90_right_512.mdl"	"Bobster's two feet rails"	"Curve Rack 90 Right 512"	2	"NULL"	"325.949,-325.949,3.016"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_1024.mdl"	"Bobster's two feet rails"	"Straight 1024"	1	"NULL"	"512,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_1024.mdl"	"Bobster's two feet rails"	"Straight 1024"	2	"NULL"	"-512,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_128.mdl"	"Bobster's two feet rails"	"Straight 128"	1	"NULL"	"64,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_128.mdl"	"Bobster's two feet rails"	"Straight 128"	2	"NULL"	"-64,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_16.mdl"	"Bobster's two feet rails"	"Straight 16"	1	"0,-32,1.5"	"8,0,3.017"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_16.mdl"	"Bobster's two feet rails"	"Straight 16"	2	"0,32,1.5"	"-8,0,3.017"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_2048.mdl"	"Bobster's two feet rails"	"Straight 2048"	1	"NULL"	" 1024,0,3.017"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_2048.mdl"	"Bobster's two feet rails"	"Straight 2048"	2	"NULL"	"-1024,0,3.017"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_256.mdl"	"Bobster's two feet rails"	"Straight 256"	1	"NULL"	"128,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_256.mdl"	"Bobster's two feet rails"	"Straight 256"	2	"NULL"	"-128,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_32.mdl"	"Bobster's two feet rails"	"Straight 32"	1	"0,-32,1.5"	"16,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_32.mdl"	"Bobster's two feet rails"	"Straight 32"	2	"0,32,1.5"	"-16,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_4096.mdl"	"Bobster's two feet rails"	"Straight 4096"	1	"NULL"	" 2048,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_4096.mdl"	"Bobster's two feet rails"	"Straight 4096"	2	"NULL"	"-2048,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_512.mdl"	"Bobster's two feet rails"	"Straight 512"	1	"NULL"	"256,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_512.mdl"	"Bobster's two feet rails"	"Straight 512"	2	"NULL"	"-256,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_64.mdl"	"Bobster's two feet rails"	"Straight 64"	1	"NULL"	"32,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_64.mdl"	"Bobster's two feet rails"	"Straight 64"	2	"NULL"	"-32,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_bank_left.mdl"	"Bobster's two feet rails"	"Straight Bank Left"	1	"NULL"	" 128,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_bank_left.mdl"	"Bobster's two feet rails"	"Straight Bank Left"	2	"NULL"	"-128,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_bank_right.mdl"	"Bobster's two feet rails"	"Straight Bank Right"	1	"NULL"	" 128,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_bank_right.mdl"	"Bobster's two feet rails"	"Straight Bank Right"	2	"NULL"	"-128,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_1024.mdl"	"Bobster's two feet rails"	"Straight Rack 1024"	1	"NULL"	"512,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_1024.mdl"	"Bobster's two feet rails"	"Straight Rack 1024"	2	"NULL"	"-512,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_128.mdl"	"Bobster's two feet rails"	"Straight Rack 128"	1	"NULL"	"64,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_128.mdl"	"Bobster's two feet rails"	"Straight Rack 128"	2	"NULL"	"-64,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_16.mdl"	"Bobster's two feet rails"	"Straight Rack 16"	1	"0,-32,1.5"	"8,0,3.017"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_16.mdl"	"Bobster's two feet rails"	"Straight Rack 16"	2	"0,32,1.5"	"-8,0,3.017"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_256.mdl"	"Bobster's two feet rails"	"Straight Rack 256"	1	"NULL"	"128,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_256.mdl"	"Bobster's two feet rails"	"Straight Rack 256"	2	"NULL"	"-128,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_32.mdl"	"Bobster's two feet rails"	"Straight Rack 32"	1	"0,-32,1.5"	"16,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_32.mdl"	"Bobster's two feet rails"	"Straight Rack 32"	2	"0,32,1.5"	"-16,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_512.mdl"	"Bobster's two feet rails"	"Straight Rack 512"	1	"NULL"	"256,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_512.mdl"	"Bobster's two feet rails"	"Straight Rack 512"	2	"NULL"	"-256,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_64.mdl"	"Bobster's two feet rails"	"Straight Rack 64"	1	"NULL"	"32,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/straight_rack_64.mdl"	"Bobster's two feet rails"	"Straight Rack 64"	2	"NULL"	"-32,0,3.016"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_left_switched.mdl"	"Bobster's two feet rails"	"Switch Left Switched"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_left_switched.mdl"	"Bobster's two feet rails"	"Switch Left Switched"	2	"NULL"	"256,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_left_switched.mdl"	"Bobster's two feet rails"	"Switch Left Switched"	3	"NULL"	"262.471,49.622,3.016"	"0,22.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_left_unswitched.mdl"	"Bobster's two feet rails"	"Switch Left Unswitched"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_left_unswitched.mdl"	"Bobster's two feet rails"	"Switch Left Unswitched"	2	"NULL"	"256,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_left_unswitched.mdl"	"Bobster's two feet rails"	"Switch Left Unswitched"	3	"NULL"	"262.471,49.622,3.016"	"0,22.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_right_switched.mdl"	"Bobster's two feet rails"	"Switch Right Switched"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_right_switched.mdl"	"Bobster's two feet rails"	"Switch Right Switched"	2	"NULL"	"256,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_right_switched.mdl"	"Bobster's two feet rails"	"Switch Right Switched"	3	"NULL"	"262.472,-49.622,3.016"	"0,-22.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_right_unswitched.mdl"	"Bobster's two feet rails"	"Switch Right Unswitched"	1	"NULL"	"0,0,3.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_right_unswitched.mdl"	"Bobster's two feet rails"	"Switch Right Unswitched"	2	"NULL"	"256,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/bobsters_trains/rails/2ft/switches/switch_right_unswitched.mdl"	"Bobster's two feet rails"	"Switch Right Unswitched"	3	"NULL"	"262.472,-49.622,3.016"	"0,-22.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/blocks/cube025x025x025.mdl"	"Develop PHX"	"x1"	1	"NULL"	"NULL"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/blocks/cube05x05x05.mdl"	"Develop PHX"	"x2"	1	"NULL"	"NULL"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/blocks/cube075x075x075.mdl"	"Develop PHX"	"x3"	1	"NULL"	"NULL"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/blocks/cube1x1x1.mdl"	"Develop PHX"	"x4"	1	"NULL"	"NULL"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/sprops/cuboids/height06/size_1/cube_6x6x6.mdl"	"Develop Sprops"	"x1"	1	"NULL"	"NULL"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/sprops/cuboids/height12/size_1/cube_12x12x12.mdl"	"Develop Sprops"	"x2"	1	"NULL"	"NULL"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/sprops/cuboids/non_set/cube_18x18x18.mdl"	"Develop Sprops"	"x3"	1	"NULL"	"NULL"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/sprops/cuboids/height24/size_1/cube_24x24x24.mdl"	"Develop Sprops"	"x4"	1	"NULL"	"NULL"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/sprops/cuboids/height36/size_1/cube_36x36x36.mdl"	"Develop Sprops"	"x5"	1	"NULL"	"NULL"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/sprops/cuboids/height48/size_1/cube_48x48x48.mdl"	"Develop Sprops"	"x6"	1	"NULL"	"NULL"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_c17/furniturewashingmachine001a.mdl"	"Develop Test"	"Furniturewashingmachine001a"	1	"#"	"-0.05,0.006, 21.934"	"#@-90,  0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_c17/furniturewashingmachine001a.mdl"	"Develop Test"	"Furniturewashingmachine001a"	2	"NULL"	"-0.05,0.006,-21.922"	"@90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/c0512/225l.mdl"	"G Scale Track Pack"	"225l"	1	"NULL"	" 0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/c0512/225l.mdl"	"G Scale Track Pack"	"225l"	2	"NULL"	"-196.060471,-39.081982,1.016"	"0,-157.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/c0512/225r.mdl"	"G Scale Track Pack"	"225r"	1	"NULL"	" 0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/c0512/225r.mdl"	"G Scale Track Pack"	"225r"	2	"NULL"	"-196.060471, 39.081982,1.016"	"0, 157.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/c0512/45l.mdl"	"G Scale Track Pack"	"45l"	1	"NULL"	" 0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/c0512/45l.mdl"	"G Scale Track Pack"	"45l"	2	"NULL"	"-362,-150,1.016"	"0,-135,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/c0512/45r.mdl"	"G Scale Track Pack"	"45r"	1	"NULL"	" 0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/c0512/45r.mdl"	"G Scale Track Pack"	"45r"	2	"NULL"	"-362,150,1.016"	"0,135,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/c0512/90l.mdl"	"G Scale Track Pack"	"90l"	1	"NULL"	" 0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/c0512/90l.mdl"	"G Scale Track Pack"	"90l"	2	"NULL"	"-512,-512,1.016"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/c0512/90r.mdl"	"G Scale Track Pack"	"90r"	1	"NULL"	" 0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/c0512/90r.mdl"	"G Scale Track Pack"	"90r"	2	"NULL"	"-512, 512,1.016"	"0, 90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/j/l225_s.mdl"	"G Scale Track Pack"	"L225 S"	1	"NULL"	" 0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/j/l225_s.mdl"	"G Scale Track Pack"	"L225 S"	2	"NULL"	"-256,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/j/l225_s.mdl"	"G Scale Track Pack"	"L225 S"	3	"NULL"	"-196.060471,-39.081982,1.016"	"0,-157.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/l225_s.mdl"	"G Scale Track Pack"	"L225 S"	1	"NULL"	"   0,  0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/l225_s.mdl"	"G Scale Track Pack"	"L225 S"	2	"NULL"	"-256,  0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/l225_s.mdl"	"G Scale Track Pack"	"L225 S"	3	"NULL"	"-392,-78,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/l225_s.mdl"	"G Scale Track Pack"	"L225 S"	4	"NULL"	"-136,-78,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/siding/l225_s.mdl"	"G Scale Track Pack"	"L225 S"	1	"NULL"	"   0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/siding/l225_s.mdl"	"G Scale Track Pack"	"L225 S"	2	"NULL"	"-256,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/siding/l225_s.mdl"	"G Scale Track Pack"	"L225 S"	3	"NULL"	"-392,-78,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/j/l225_t.mdl"	"G Scale Track Pack"	"L225 T"	1	"NULL"	" 0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/j/l225_t.mdl"	"G Scale Track Pack"	"L225 T"	2	"NULL"	"-256,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/j/l225_t.mdl"	"G Scale Track Pack"	"L225 T"	3	"NULL"	"-196.060471,-39.081982,1.016"	"0,-157.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/l225_t.mdl"	"G Scale Track Pack"	"L225 T"	1	"NULL"	"   0,  0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/l225_t.mdl"	"G Scale Track Pack"	"L225 T"	2	"NULL"	"-256,  0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/l225_t.mdl"	"G Scale Track Pack"	"L225 T"	3	"NULL"	"-392,-78,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/l225_t.mdl"	"G Scale Track Pack"	"L225 T"	4	"NULL"	"-136,-78,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/siding/l225_t.mdl"	"G Scale Track Pack"	"L225 T"	1	"NULL"	"   0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/siding/l225_t.mdl"	"G Scale Track Pack"	"L225 T"	2	"NULL"	"-256,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/siding/l225_t.mdl"	"G Scale Track Pack"	"L225 T"	3	"NULL"	"-392,-78,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ramp313/r0032.mdl"	"G Scale Track Pack"	"R0032"	1	"NULL"	"  32,0,2.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ramp313/r0032.mdl"	"G Scale Track Pack"	"R0032"	2	"NULL"	"   0,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ramp313/r0064.mdl"	"G Scale Track Pack"	"R0064"	1	"NULL"	"  64,0,3.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ramp313/r0064.mdl"	"G Scale Track Pack"	"R0064"	2	"NULL"	"   0,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ramp313/r0128.mdl"	"G Scale Track Pack"	"R0128"	1	"NULL"	" 128,0,5.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ramp313/r0128.mdl"	"G Scale Track Pack"	"R0128"	2	"NULL"	"   0,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ramp313/r0256.mdl"	"G Scale Track Pack"	"R0256"	1	"NULL"	" 256,0,9.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ramp313/r0256.mdl"	"G Scale Track Pack"	"R0256"	2	"NULL"	"   0,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ramp313/r0512.mdl"	"G Scale Track Pack"	"R0512"	1	"NULL"	" 512,0,17.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ramp313/r0512.mdl"	"G Scale Track Pack"	"R0512"	2	"NULL"	"   0,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ramp313/r1024.mdl"	"G Scale Track Pack"	"R1024"	1	"NULL"	"1024,0,33.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ramp313/r1024.mdl"	"G Scale Track Pack"	"R1024"	2	"NULL"	"   0,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/j/r225_s.mdl"	"G Scale Track Pack"	"R225 S"	1	"NULL"	" 0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/j/r225_s.mdl"	"G Scale Track Pack"	"R225 S"	2	"NULL"	"-256,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/j/r225_s.mdl"	"G Scale Track Pack"	"R225 S"	3	"NULL"	"-196.060471, 39.081982,1.016"	"0, 157.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/r225_s.mdl"	"G Scale Track Pack"	"R225 S"	1	"NULL"	"   0,  0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/r225_s.mdl"	"G Scale Track Pack"	"R225 S"	2	"NULL"	"-256,  0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/r225_s.mdl"	"G Scale Track Pack"	"R225 S"	3	"NULL"	"-392, 78,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/r225_s.mdl"	"G Scale Track Pack"	"R225 S"	4	"NULL"	"-136, 78,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/siding/r225_s.mdl"	"G Scale Track Pack"	"R225 S"	1	"NULL"	"   0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/siding/r225_s.mdl"	"G Scale Track Pack"	"R225 S"	2	"NULL"	"-256,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/siding/r225_s.mdl"	"G Scale Track Pack"	"R225 S"	3	"NULL"	"-392,78,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/j/r225_t.mdl"	"G Scale Track Pack"	"R225 T"	1	"NULL"	" 0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/j/r225_t.mdl"	"G Scale Track Pack"	"R225 T"	2	"NULL"	"-256,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/j/r225_t.mdl"	"G Scale Track Pack"	"R225 T"	3	"NULL"	"-196.060471, 39.081982,1.016"	"0, 157.5,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/r225_t.mdl"	"G Scale Track Pack"	"R225 T"	1	"NULL"	"   0,  0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/r225_t.mdl"	"G Scale Track Pack"	"R225 T"	2	"NULL"	"-256,  0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/r225_t.mdl"	"G Scale Track Pack"	"R225 T"	3	"NULL"	"-392, 78,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/s/r225_t.mdl"	"G Scale Track Pack"	"R225 T"	4	"NULL"	"-136, 78,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/siding/r225_t.mdl"	"G Scale Track Pack"	"R225 T"	1	"NULL"	"   0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/siding/r225_t.mdl"	"G Scale Track Pack"	"R225 T"	2	"NULL"	"-256,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/siding/r225_t.mdl"	"G Scale Track Pack"	"R225 T"	3	"NULL"	"-392,78,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/straight/s0008.mdl"	"G Scale Track Pack"	"S0008"	1	"NULL"	"   0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/straight/s0008.mdl"	"G Scale Track Pack"	"S0008"	2	"NULL"	"  -8,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/straight/s0016.mdl"	"G Scale Track Pack"	"S0016"	1	"NULL"	"   0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/straight/s0016.mdl"	"G Scale Track Pack"	"S0016"	2	"NULL"	" -16,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ibeam/s0032.mdl"	"G Scale Track Pack"	"S0032"	1	"NULL"	"    0,0,25.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ibeam/s0032.mdl"	"G Scale Track Pack"	"S0032"	2	"NULL"	"  -32,0,25.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/straight/s0032.mdl"	"G Scale Track Pack"	"S0032"	1	"NULL"	"   0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/straight/s0032.mdl"	"G Scale Track Pack"	"S0032"	2	"NULL"	" -32,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ibeam/s0064.mdl"	"G Scale Track Pack"	"S0064"	1	"NULL"	"    0,0,25.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ibeam/s0064.mdl"	"G Scale Track Pack"	"S0064"	2	"NULL"	"  -64,0,25.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/straight/s0064.mdl"	"G Scale Track Pack"	"S0064"	1	"NULL"	"   0,0,1.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/straight/s0064.mdl"	"G Scale Track Pack"	"S0064"	2	"NULL"	" -64,0,1.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ibeam/s0128.mdl"	"G Scale Track Pack"	"S0128"	1	"NULL"	"    0,0,25.016"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/ibeam/s0128.mdl"	"G Scale Track Pack"	"S0128"	2	"NULL"	" -128,0,25.016"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/gscale/straight/s0128.mdl"	"G Scale Track Pack"	"S0128"	1	"NULL"	"   0,0,1.016"	"NULL"	"NULL"
